date,BCG,MSH,PVD,VND,KDC,BMC,ACB,HPG,MBB,ANV,MSN,TLG,VNG,FRT,JVC,HHV,DAH,BWE,MPC,DGC,DPM,GEG,RAL,TCB,NSC,GVR,PVS,VCB,FPT,VRE,BID,PVC,TPB,NVL,KBC,SLS,VHM,REE,HAH,HCM,NBB,VIB,VHC,LTG,CTG,GAS,PHR,PLX,VPB,VJC,CII,ITA,DPR,DMC,PXS,PC1,MWG,SBT,BCM,DVP,PNJ,POW,CLC,LAS,BVH,SSI,SCS,DBC,HDB,GEX,FCN,AAA,VIC,SKG,SAB,STB,VNM,BMP,DHG,DCM,KDH,EIB,SHB
2019-04-21,3517.5,29127.5,13095.0,3685.0,17672.5,10817.5,9422.5,11065.0,9112.5,21380.0,70742.5,41140.0,21775.0,24717.5,3197.5,8900.0,7642.5,21905.0,16865.0,9350.0,11217.5,16342.25,52737.5,24437.5,75295.0,9967.5,18730.0,43730.0,20882.5,32878.5,23347.5,4522.5,8675.0,31417.25,10230.0,33097.5,65352.5,22122.5,4992.5,16099.75,15286.0,5345.0,41967.5,16070.0,14155.0,74942.5,36880.0,50277.5,6817.5,112933.0,22145.0,2950.0,13532.5,57585.0,5097.5,10342.5,25922.5,14757.5,21727.5,23947.5,49932.5,13867.5,22307.5,8172.5,80080.0,11960.0,67870.0,7632.5,9080.0,13885.0,12205.0,14358.25,98254.75,10177.5,109807.5,11862.5,91530.0,29175.0,97085.0,6147.5,16797.5,12162.5,3340.0
2019-04-28,3560.0,29188.0,13096.0,3622.0,17684.0,10690.0,9424.0,11484.0,9096.0,21194.0,70960.0,43172.0,21400.0,24136.0,3130.0,8900.0,8670.0,22340.0,16357.8,9384.0,11188.0,15636.0,52396.0,24000.0,74732.0,9778.0,19108.0,43780.0,20970.0,34014.8,22994.0,4582.0,8446.0,32416.6,10170.0,28914.0,65701.8,21998.0,4984.0,15356.0,15348.2,5304.0,40748.0,16156.0,14028.0,79038.0,36774.0,50816.0,6762.0,114780.0,21668.0,2974.0,13486.0,58020.0,4986.0,10288.0,26450.0,14632.0,22210.0,23448.0,50604.0,13746.0,22512.0,8014.0,79162.0,11578.0,67786.0,7640.0,9036.0,13920.0,12192.0,14044.2,100610.6,9848.0,109450.0,11890.0,87642.0,28666.0,97776.0,6114.0,16558.0,12182.0,3350.0
2019-05-05,3410.0,29590.0,13310.0,3585.0,17415.0,10760.0,9435.0,11945.0,9305.0,21545.0,71710.0,41490.0,21650.0,24405.0,3160.0,8900.0,8135.0,22800.0,16370.0,9155.0,11400.0,15815.0,52085.0,23925.0,72850.0,9815.0,19645.0,43070.0,21570.0,35234.0,22920.0,4425.0,8380.0,32851.0,9690.0,26515.0,66225.0,22450.0,4970.0,15350.0,15700.5,5205.0,40685.0,15975.0,13985.0,80090.0,37505.0,51285.0,6680.0,118500.0,21615.0,3020.0,13425.0,57750.0,5075.0,10390.0,27245.0,14630.0,22150.0,23255.0,52280.0,13951.0,22395.0,7510.0,69815.0,11710.0,68490.0,7795.0,8980.0,13980.0,12135.0,14103.5,100477.0,9795.0,110980.0,12125.0,88610.0,28575.0,101155.0,5985.0,16500.0,12235.0,3330.0
2019-05-12,3374.0,28434.0,13438.0,3662.0,17064.0,10878.0,9284.0,11630.0,8980.0,23102.0,70926.0,41264.0,21510.0,23902.0,3124.0,8900.0,8257.8,21966.0,15538.0,9154.0,11174.0,15310.0,50356.0,23080.0,71654.0,9424.0,19040.0,42310.0,21224.0,34160.8,21574.0,4402.0,8504.0,32138.2,9556.0,25718.0,62802.0,22126.0,4832.0,15846.0,15613.6,5124.0,39680.0,15420.0,13578.0,76366.0,37696.0,50420.0,6454.0,116140.0,21614.0,2958.0,13190.0,57874.0,4986.0,10224.0,26644.0,14210.0,20744.0,22890.0,51322.0,13154.4,22534.0,7170.0,65120.0,11314.0,68574.0,7626.0,8570.0,13988.0,11930.0,13487.4,100023.8,9552.0,110962.0,12040.0,87574.0,27514.0,100508.0,5904.0,15957.6,12444.0,3286.0
2019-05-19,3354.0,28192.0,14238.0,3778.0,16968.0,11002.0,9250.0,11318.0,9012.0,24580.0,70370.0,39368.0,21650.0,23388.0,3126.0,8900.0,8214.0,22008.0,16139.6,9064.0,11168.0,15512.0,49842.0,23500.0,70050.0,10046.0,19866.0,42928.0,21570.0,35406.4,21722.0,4658.0,9130.0,32517.0,9934.0,27154.0,62616.0,23052.0,4910.0,16542.0,16045.0,5194.0,40786.0,15420.0,13946.0,77214.0,40574.0,52370.0,6602.0,117340.0,21474.0,3126.0,13756.0,59392.0,5306.0,10090.0,27274.0,14208.0,20612.0,22556.0,51806.0,14423.4,23042.0,7590.0,68336.0,11570.0,68440.0,7470.0,8762.0,13918.0,12038.0,13691.2,102299.2,9890.0,114398.0,11970.0,91940.0,27718.0,100144.0,5988.0,16020.0,12522.0,3286.0
2019-05-26,3378.0,28826.0,14258.0,3792.0,16628.0,11232.0,9296.0,11470.0,9054.0,24848.0,72318.0,38006.0,21670.0,23772.0,3114.0,8900.0,8282.0,21720.0,16127.8,9082.0,11316.0,15728.0,49950.0,23690.0,70592.0,10380.0,20332.0,43432.0,22074.0,35640.0,22004.0,4734.0,9348.0,32572.4,9884.0,26066.0,62802.0,23284.0,5068.0,16712.0,17621.4,5162.0,41586.0,15368.0,14266.0,77880.0,43304.0,54816.0,6652.0,119180.0,21478.0,3162.0,14336.0,59176.0,5256.0,10432.0,28170.0,14568.0,21246.0,23744.0,54864.0,14795.4,23176.0,7434.0,68794.0,11798.0,68432.0,7130.0,8608.0,14166.0,12084.0,13754.0,103898.8,10152.0,119558.0,11970.0,90402.0,28080.0,99166.0,6034.0,16270.0,12920.0,3218.0
2019-06-02,3346.0,28156.0,13474.0,3702.0,16440.0,11660.0,9182.0,11278.0,8956.0,25804.0,70290.0,38166.0,21090.0,23754.0,3096.0,8900.0,8380.0,22516.0,15248.0,9018.0,11530.0,15176.0,50300.0,22910.0,70152.0,10802.0,19636.0,43484.0,21604.0,34890.0,21380.0,4656.0,9396.0,32984.6,10094.0,25664.0,60632.0,22902.0,5110.0,16230.0,18028.0,5058.0,42352.0,15084.0,13860.0,75912.0,43392.0,55094.0,6500.0,123540.0,21456.0,3238.0,15466.0,58866.0,4944.0,10294.0,28188.0,14450.0,21356.0,24300.0,54010.0,14967.2,23136.0,7326.0,67402.0,11418.0,69398.0,6976.0,8682.0,14042.0,11778.0,14052.0,101996.8,10040.0,119842.0,11780.0,89612.0,28590.0,99390.0,5968.0,16472.0,12710.0,3168.0
2019-06-09,3260.0,28290.0,12564.0,3592.0,16369.8,13668.0,9066.0,10748.0,8606.0,22860.0,69026.0,40434.0,19810.0,23420.0,3074.0,8900.0,8430.0,22160.0,13464.0,8710.0,11352.0,14990.0,50002.0,21390.0,70206.0,10736.0,17998.0,42802.0,21334.0,34330.0,20952.0,4440.0,9396.0,33597.2,10072.0,25120.0,58910.0,22474.0,5120.0,15236.0,17986.4,4988.0,40366.0,14546.0,13452.0,71878.0,41118.0,53252.0,6332.0,121660.0,21124.0,3116.0,15140.0,58506.0,4782.0,10140.0,27884.0,14318.0,21132.0,24162.0,52150.0,14900.2,23364.0,7134.0,68280.0,11290.0,68288.0,7342.0,8586.0,13942.0,11618.0,13668.0,102725.8,9940.0,124540.0,11630.0,87144.0,27838.0,98240.0,5848.0,16458.0,12922.0,3130.0
2019-06-16,3242.0,29552.0,12682.0,3664.0,16295.8,13478.0,9040.0,10468.0,8730.0,21912.0,69062.0,40446.0,20780.0,25050.0,3058.0,8916.0,8402.0,22964.0,12986.0,8424.0,11238.0,14958.0,50064.0,21330.0,69818.0,11828.0,18446.0,43536.0,21742.0,34960.0,21186.0,4466.0,9856.0,33352.2,10220.0,25546.0,58840.0,22626.0,5066.0,15412.0,18003.0,4808.0,39182.0,14854.0,13580.0,72488.0,41940.0,53234.0,6438.0,122960.0,21186.0,3058.0,15994.0,58628.0,4888.0,10196.0,28850.0,13824.0,23806.0,24866.0,52036.0,15052.8,23298.0,6976.0,70060.0,11356.0,69104.0,8091.8,8562.0,14028.0,11704.0,14005.2,103383.6,10354.0,125580.0,11680.0,85806.0,28414.0,95602.0,5802.0,16750.0,12882.0,3120.0
2019-06-23,3238.0,29040.0,12558.0,3648.0,16237.6,12640.0,9208.0,10624.0,8846.0,21630.0,67184.0,40684.0,21050.0,26128.0,3044.0,8900.0,8506.0,23260.0,12496.0,8217.8,10576.0,15464.0,49508.0,20520.0,68766.0,11832.0,18694.0,45366.0,21668.0,34140.0,21520.0,4492.0,9328.0,31915.4,10060.0,25384.0,56974.0,22386.0,4982.0,15292.0,17430.4,4814.0,38838.0,14792.0,13800.0,73182.0,42292.0,53372.0,6642.0,120780.0,20938.0,3054.0,16248.0,59144.0,4874.0,10210.0,28788.0,13804.0,23380.0,24674.0,49332.0,14938.4,22998.0,6724.0,70338.0,11278.0,69320.0,7671.8,8480.0,13730.0,11540.0,14428.8,102192.4,10264.0,125188.0,11380.0,85036.0,27748.0,88168.0,5754.0,17090.0,13066.0,3130.0
2019-06-30,3246.0,28490.0,12966.0,3650.0,16414.0,11928.0,9182.0,10510.0,8858.0,22066.0,67800.0,40418.0,21570.0,28482.0,2902.0,8900.0,8498.0,23008.0,12706.0,8177.6,10140.0,15842.0,48936.0,20520.0,68370.0,11266.0,19120.0,45896.0,22166.0,34140.0,21474.0,4466.0,8968.0,32895.4,10018.0,24988.0,57528.0,22374.0,4982.0,15526.0,17621.4,4776.0,39570.0,14660.0,13820.0,71880.0,42732.0,53078.0,6750.0,124820.0,20762.0,3064.0,16010.0,58870.0,4890.0,9916.0,29650.0,13784.0,23364.0,24940.0,49430.0,14146.8,23138.0,6358.0,70720.0,11270.0,68912.0,7794.0,8594.0,13692.0,11956.0,14350.2,103152.0,10500.0,126764.0,11500.0,84656.0,27698.0,91680.0,5728.0,16934.0,13170.0,3076.0
2019-07-07,3200.0,29550.0,12902.0,3604.0,16362.0,12074.0,9188.0,10234.0,8948.0,22212.0,68816.0,39430.0,21980.0,28342.0,2892.0,8900.0,8652.0,23678.0,13210.0,8794.0,10066.0,15506.0,48782.0,21090.0,66038.0,11598.0,19302.0,45974.0,22718.0,34730.0,21636.0,4494.0,9064.0,33374.4,10524.0,25016.0,60486.0,23022.0,4960.0,15840.0,17289.2,4896.0,39242.0,14854.0,14020.0,73180.0,44024.0,55094.0,6818.0,128600.0,20512.0,3088.0,15860.0,58342.0,4952.0,9808.0,30740.0,13806.0,23102.0,24628.0,50476.0,14127.6,23542.0,6176.0,72086.0,11380.0,69078.0,7626.0,8494.0,13504.0,11874.0,14703.6,103383.2,10250.0,126426.0,11440.0,86358.0,28318.0,91460.0,5682.0,16610.0,13106.0,3014.0
2019-07-14,3182.0,29706.0,12874.0,3570.0,16203.4,12834.0,9402.0,9826.0,8978.0,21886.0,67524.0,38516.0,22060.0,26770.0,2882.0,8900.0,11150.0,24380.0,12796.0,9026.0,10050.0,15800.0,49394.0,20800.0,67596.0,11830.0,19686.0,46862.0,22692.0,36140.0,21942.0,4634.0,9028.0,33808.6,10734.0,28012.0,60570.0,23692.0,5204.0,15768.0,17911.8,4962.0,39830.0,14662.0,14134.0,74282.0,43672.0,55212.0,6856.0,130079.8,20444.0,3116.0,15648.0,59486.0,5116.0,9686.0,31330.0,13956.0,23368.0,24828.0,49816.0,14032.2,23702.0,6468.0,73842.0,11382.0,68428.0,7850.0,8354.0,13432.0,11962.0,14876.0,103330.0,10120.0,129511.8,11420.0,85654.0,30010.0,90648.0,5622.0,16107.4,13018.0,2998.0
2019-07-21,3162.0,29534.0,12844.0,3588.0,16254.0,12586.0,9670.0,9650.0,9282.0,22616.0,63750.0,37134.0,21480.0,25916.0,2906.0,8900.0,13560.0,24452.0,13440.0,8682.0,9896.0,15944.0,51578.0,21110.0,67914.0,12076.0,19488.0,49494.0,22942.0,36850.0,22958.0,4954.0,9100.0,32973.2,10902.0,26362.0,60966.0,23520.0,5454.0,15570.0,18086.0,5376.0,40898.0,14650.0,14500.0,75604.0,46034.0,55302.0,6870.0,129839.8,20316.0,3166.0,15570.0,57254.0,5352.0,9528.0,33195.8,13894.0,25574.0,25534.0,50306.0,13784.0,23382.0,6870.0,75300.0,11540.0,68750.0,8126.0,8416.0,13462.0,11974.0,14687.8,102459.0,10078.0,128795.8,11510.0,85754.0,32260.0,88466.0,5622.0,15604.0,12768.0,3024.0
2019-07-28,3148.0,29108.0,12566.0,3530.0,16270.0,12600.0,9724.0,9922.0,9496.0,21958.0,64981.6,35942.0,19520.0,26774.0,2858.0,8900.0,12920.0,24458.0,13984.0,9288.0,9706.0,17650.0,54076.0,20950.0,68064.0,12924.0,18888.0,50420.0,23576.0,37250.0,23550.0,4876.0,9048.0,32472.2,11206.0,26332.0,62832.0,23282.0,5612.0,14782.0,18152.4,5462.0,40192.0,14572.0,14280.0,75714.0,50730.0,56058.0,6692.0,132540.0,20352.0,3080.0,15586.0,57140.0,5474.0,9372.0,34654.0,13528.0,27286.0,26522.0,53064.0,13440.6,22860.0,6508.0,74668.0,11236.0,67866.0,8072.0,8370.0,13778.0,11732.0,14695.6,107294.0,9988.0,126958.0,11340.0,86026.0,32108.0,87830.0,5604.0,15402.0,12634.0,3050.0
2019-08-04,3254.0,29300.0,12632.0,3498.0,15985.6,13146.0,9336.0,10126.0,9344.0,21506.0,64784.0,42374.0,19330.0,26760.0,2714.0,8900.0,12950.0,22910.0,13756.0,9264.0,9352.0,18640.0,52098.0,20660.0,67950.0,13208.0,18330.0,51762.0,23456.0,36560.0,23698.0,4876.0,8894.0,32728.4,10916.0,26026.0,64218.0,23064.0,5530.0,14008.0,17762.4,5460.0,39986.0,15124.0,13766.0,76862.0,51656.0,55866.0,6598.0,133120.0,20234.0,3060.0,15774.0,59146.0,5894.0,8846.0,34374.0,13694.0,27038.0,26468.0,53432.0,13326.0,22968.0,6436.0,74072.0,10636.0,67476.0,7786.0,8330.0,14074.0,11416.0,14169.8,109462.8,9716.0,127462.0,10720.0,84972.0,31334.0,84904.0,5816.0,15683.6,12634.0,2958.0
2019-08-11,3548.0,31132.0,12024.0,3462.0,15426.0,13910.0,8980.0,10238.0,9094.0,20624.0,61138.0,41968.0,18730.0,28296.0,2656.0,8900.0,12990.0,22806.0,13968.0,9022.0,8898.0,19298.0,52738.0,20230.0,68068.0,14666.0,17154.0,50174.0,24146.0,35110.0,23372.0,4774.0,8856.0,33062.4,11308.0,27314.0,61672.0,23150.0,5922.0,13238.0,17571.6,5688.0,38306.0,15084.0,13582.0,71962.0,55344.0,53460.0,6644.0,130899.8,19854.0,3424.0,16606.0,70752.0,6014.0,8562.0,36268.0,13454.0,31890.0,27592.0,57630.0,12887.2,22686.0,6472.0,68284.0,9852.0,67548.0,7720.0,8134.0,14424.0,11006.0,13730.4,106298.4,9664.0,127064.0,10420.0,83138.0,32114.0,83074.0,5650.0,16176.0,12508.0,2868.0
2019-08-18,3598.0,29616.0,12004.0,3448.0,15730.0,14186.0,8978.0,10640.0,9396.0,20280.0,61594.0,41054.0,18280.0,27572.0,2614.0,9066.0,13150.0,23076.0,12554.0,8351.8,9060.0,19428.0,52774.0,20930.0,67256.0,14058.0,16940.0,49934.0,25686.0,35120.0,23548.0,4748.0,8846.0,33797.6,11328.0,27078.0,61584.0,25390.0,6276.0,13166.0,17289.2,5928.0,37980.0,15678.0,13668.0,71386.0,52158.0,53644.0,6782.0,131880.0,19532.0,3422.0,14992.0,68388.0,5978.0,8770.0,38112.0,13146.0,30156.0,29434.0,59122.0,12362.4,22780.0,6598.0,68336.0,9990.0,68176.0,7796.0,8412.0,14400.0,11132.0,13773.0,106600.8,9738.0,126543.8,10270.0,82904.0,32824.0,81828.0,5686.0,16534.0,12300.0,2840.0
2019-08-25,3988.0,29350.0,12998.0,3444.0,16133.8,14460.0,9198.0,10532.0,9466.0,20436.0,62404.0,39750.0,19530.0,26854.0,2796.0,9900.0,13690.0,23836.0,11090.0,8280.0,8900.0,19440.0,53832.0,21610.0,66900.0,14506.0,17436.0,50666.0,26418.0,35520.0,24892.0,4772.0,8824.0,34844.2,11324.0,26426.0,63868.0,25940.0,6334.0,14068.0,16750.6,6196.0,37336.0,15250.0,13746.0,73352.0,53480.0,53718.0,6938.0,131520.0,19158.0,3292.0,14920.0,65530.0,6238.0,9508.0,38190.0,13298.0,30978.0,29020.0,57972.0,12524.8,22976.0,6434.0,68404.0,10136.0,68236.0,7949.8,8462.0,14352.0,10906.0,13660.0,109569.4,9648.0,125916.0,10360.0,85220.0,32913.8,81948.0,5686.0,16882.0,12316.0,2764.0
2019-09-01,4350.0,28286.0,13948.0,3324.0,18016.0,13944.0,9174.0,10182.0,9846.0,20062.0,60928.0,38750.0,20260.0,24544.0,3202.0,10516.0,11040.0,23278.0,11072.0,8123.8,8742.0,19114.0,52608.0,21390.0,66974.0,14056.0,17042.0,49750.0,26122.0,34580.0,25306.0,4682.0,8978.0,34387.8,11462.0,25894.0,63985.8,25586.0,6364.0,13502.0,16733.6,6034.0,35804.0,15342.0,13520.0,72338.0,51718.0,52546.0,7162.0,132200.0,18910.0,3310.0,14638.0,62656.0,5650.0,9420.0,37150.0,13196.0,32290.0,29998.0,56588.0,12333.8,22752.0,6320.0,67404.0,9730.0,68288.0,7994.0,8428.0,14530.0,10922.0,13086.4,109373.8,9630.0,124002.0,10420.0,83112.0,31698.0,80450.0,5672.0,16870.0,12032.0,2810.0
2019-09-08,4607.5,26822.5,13512.5,3260.0,18102.5,14110.0,9047.5,9832.5,9622.5,20087.5,60232.5,39120.0,20762.5,22727.5,3062.5,12230.0,10212.5,22932.5,10790.0,8039.0,8770.0,18995.0,51365.0,21875.0,66955.0,12745.0,17020.0,49967.5,26230.0,34112.5,25660.0,4572.5,8865.0,34590.75,11360.0,25532.5,65327.5,25230.0,6465.0,13835.0,16427.0,6052.5,35872.5,15007.5,13320.0,72625.0,45795.0,52245.0,7120.0,130800.0,18962.5,3257.5,14090.0,62015.0,5065.0,9725.0,37785.0,13742.5,30992.5,30547.5,56130.0,12269.5,22622.5,6325.0,66480.0,9687.5,68007.5,7725.0,8197.0,14850.0,10827.5,12884.75,108542.75,9542.5,121927.5,10162.5,84605.0,31962.5,80995.0,5922.5,16727.5,11890.0,2772.5
2019-09-15,4500.0,27276.0,13248.0,3290.0,17386.0,13856.0,9062.0,9990.0,9660.0,20672.0,61774.0,39948.0,20880.0,23738.0,3048.0,10832.0,10070.0,22656.0,10748.0,7778.0,8460.0,19116.0,47544.0,21900.0,63820.0,12156.0,16225.8,50874.0,27188.0,33910.0,25772.0,4492.0,8720.0,34332.0,11270.0,25064.0,64534.0,25364.0,6162.0,14088.0,16086.6,5884.0,35678.0,14918.0,13420.0,72116.0,40470.0,53096.0,7164.0,134980.0,18870.0,3184.0,13642.0,60410.0,5072.0,10700.0,37740.0,14010.0,29554.0,27950.0,54980.0,11857.0,23182.0,6174.0,64539.8,9506.0,68174.0,7878.0,8204.0,15660.0,10574.0,13022.2,108431.6,9454.0,120612.0,10140.0,84416.0,32042.0,78682.0,5902.0,16716.0,11898.0,2770.0
2019-09-22,4638.0,26760.0,13804.0,3306.0,17758.0,13582.0,9326.0,10380.0,9964.0,20292.0,64561.6,40586.0,20980.0,25918.0,3072.0,9118.0,9930.0,22746.0,10372.0,7866.0,8520.0,19338.0,49940.0,22780.0,64372.0,12426.0,16836.0,52254.0,28428.0,34040.0,27086.0,4644.0,8846.0,34978.2,11192.0,28090.0,66230.0,26190.0,6172.0,15352.0,16642.4,5932.0,35732.0,15098.0,13974.0,75370.0,40736.0,53096.0,7424.0,139600.0,19048.0,3166.0,13658.0,58144.0,4990.0,11072.0,40020.0,14754.0,29648.0,28622.0,56682.0,12048.2,23104.0,6210.0,64329.8,9810.0,70992.0,7800.0,8416.0,16125.6,10608.0,12909.0,108200.6,9486.0,121582.0,10330.0,85686.0,33844.0,78804.0,5970.0,17862.0,11800.0,2864.0
2019-09-29,4828.0,27514.0,13614.0,3342.0,18014.0,12944.0,9540.0,10060.0,10190.0,20632.0,64122.0,39662.0,21340.0,25330.0,3140.0,11570.0,10026.0,22894.0,10032.0,7750.0,8610.0,19300.0,48784.0,22840.0,64130.0,12210.0,16708.0,52124.0,28286.0,33400.0,26614.0,4584.0,8780.0,34554.8,10800.0,28040.0,65844.0,27286.0,5986.0,15780.0,17554.8,6028.0,35794.0,15212.0,14000.0,75006.0,42276.0,52258.0,7616.0,136760.0,19188.0,3158.0,13630.0,59040.0,4790.0,10858.0,40334.0,14770.0,30138.0,27246.0,56298.0,11905.0,23756.0,6246.0,63887.8,10044.0,69708.0,7866.0,8482.0,15958.0,10740.0,12634.0,106227.2,9470.0,121060.0,10600.0,89108.0,33341.8,79458.0,5926.0,18008.0,11710.0,2934.0
2019-10-06,4660.0,27506.0,13308.0,3348.0,17592.0,12510.0,9700.0,9882.0,10448.0,21174.0,63116.0,39650.0,21640.0,24374.0,3506.0,10568.0,9846.0,22946.0,9788.0,7772.0,8792.0,19080.0,48276.0,23650.0,63188.0,12496.0,16468.0,53192.0,28392.0,32340.0,26874.0,4596.0,8822.0,35434.6,10996.0,27424.0,65772.0,26872.0,5974.0,15956.0,17405.4,6276.0,37232.0,15560.0,14026.0,75022.0,44790.0,51464.0,7892.0,137540.0,21528.0,3204.0,13714.0,59736.0,4484.0,10602.0,40426.0,14650.0,29552.0,27408.0,55102.0,12210.0,22018.0,6282.0,65401.8,10506.0,70382.0,7752.0,8936.0,15897.8,11324.0,12286.8,105533.8,9290.0,120042.0,10470.0,89726.0,33458.0,80424.0,5822.0,17746.0,11782.0,2924.0
2019-10-13,4606.0,27854.0,12750.0,3300.0,17894.0,12376.0,9722.0,9844.0,10358.0,21016.0,62254.0,39388.0,21980.0,23792.0,4242.0,10636.0,9750.0,22712.0,9396.0,7668.0,9390.0,18968.0,47636.0,23520.0,64404.0,12386.0,15940.0,54458.0,27752.0,31900.0,27302.0,4584.0,8790.0,34588.2,11002.0,29396.0,65330.0,26556.0,5850.0,14934.0,17820.4,6192.0,35486.0,15496.0,14006.0,72972.0,45072.0,49828.0,7772.0,137820.0,22768.0,3180.0,13274.0,59226.0,4278.0,10324.0,39634.0,14738.0,29074.0,26976.0,54450.0,12295.8,22770.0,6264.0,62730.0,10102.0,70408.0,8206.0,8854.0,15796.0,11114.0,12020.4,104165.6,9066.0,117872.0,10840.0,89416.0,34902.0,79130.0,5794.0,17664.0,11822.0,2908.0
2019-10-20,4620.0,26886.0,12636.0,3232.0,18684.0,12378.0,10016.0,9738.0,10612.0,21362.0,62452.0,39102.0,22240.0,24046.0,4828.0,9784.0,9712.0,22684.0,9198.0,7560.0,9688.0,19468.0,47674.0,24280.0,64498.0,12280.0,15904.0,54994.0,28296.0,31830.0,27308.0,4686.0,8856.0,34131.4,11088.0,31874.0,64032.0,26122.0,5944.0,15228.0,17380.6,6296.0,36048.0,15432.0,14528.0,73274.0,44524.0,50020.0,7924.0,139120.0,22742.0,3130.0,13826.0,59056.0,4258.0,10276.0,40050.0,15414.0,28484.0,27344.0,55836.0,12458.2,22834.0,6340.0,62852.0,10198.0,69356.0,8612.0,9024.0,15466.0,10900.0,12294.8,104592.0,9156.0,116916.0,10980.0,90910.0,34642.0,79858.0,5968.0,17668.0,11728.0,2980.0
2019-10-27,4474.0,26732.0,12296.0,3238.0,18728.0,12248.0,9672.0,9878.0,10456.0,21672.0,60802.0,38906.0,22270.0,24004.0,4648.0,10250.0,9610.0,22492.0,8398.0,7512.0,9274.0,19514.0,48568.0,23910.0,64066.0,12444.0,15668.0,55424.0,28192.0,32259.8,26680.0,4696.0,8834.0,33708.4,11332.0,31738.0,63486.0,25666.0,5890.0,14742.0,17439.0,6104.0,35550.0,15238.0,14394.0,73606.0,44866.0,49448.0,7752.0,143740.0,22556.0,3142.0,13710.0,59142.0,4292.0,9968.0,40276.0,15300.0,29342.0,26264.0,56892.0,12496.4,23342.0,6306.0,62192.0,9982.0,69306.0,8104.0,9124.0,14962.0,10744.0,12270.6,104023.2,9614.0,115222.0,10960.0,92966.0,34296.0,80480.0,5898.0,18260.0,11678.0,2916.0
2019-11-03,4528.0,26374.0,12442.0,3216.0,18688.0,12322.0,9872.0,10028.0,10484.0,21714.0,60318.0,38062.0,22440.0,22610.0,4166.0,14374.0,10224.0,22438.0,8610.0,7524.0,9038.0,19424.0,47856.0,23750.0,65314.0,12748.0,15940.0,56494.0,28674.0,33310.0,27092.0,4820.0,8802.0,32973.4,11228.0,30442.0,65860.0,26318.0,5746.0,15260.0,17181.6,6084.0,36590.0,15276.0,14756.0,74700.0,43992.0,50622.0,7676.0,144760.0,22132.0,3200.0,13672.0,59398.0,4824.0,10160.0,40582.0,15520.0,28806.0,25824.0,57028.0,12505.8,23222.0,5976.0,62980.0,10124.0,68068.0,8046.0,9316.0,15056.0,10874.0,12335.2,106049.8,9428.0,118990.0,10780.0,92516.0,34282.0,80288.0,5774.0,18492.0,11678.0,2950.0
2019-11-10,4498.0,25030.0,12642.0,3290.0,18786.0,12056.0,10136.0,10116.0,10678.0,20864.0,61806.0,34231.8,22420.0,22230.0,4158.0,13310.0,9966.0,22158.0,8484.0,7660.0,8892.0,19438.0,47508.0,24750.0,63956.0,12530.0,16318.0,58880.0,29476.0,35100.0,28380.0,5156.0,8850.0,32606.0,10804.0,29282.0,72454.0,26778.0,5382.0,16486.0,17770.6,6142.0,36336.0,15096.0,14918.0,76700.0,42958.0,50984.0,7802.0,144180.0,22332.0,3156.0,13628.0,59108.0,5764.0,9926.0,40380.0,15252.0,28086.0,25488.0,58538.0,13001.8,22616.0,5868.0,65294.0,10384.0,66428.0,8180.0,9416.0,14980.0,10636.0,12747.2,107791.6,9478.0,119080.0,10920.0,90646.0,34242.0,81082.0,5688.0,18962.0,12442.0,3006.0
2019-11-17,5078.0,26398.0,12432.0,3340.0,18466.0,11814.0,10140.0,10362.0,10560.0,20730.0,60496.0,33458.0,21560.0,21608.0,4096.0,12078.0,9722.0,21650.0,8376.0,7804.0,9064.0,19556.0,47020.0,24930.0,63802.0,12444.0,16144.0,58558.0,29480.0,34860.0,29100.0,4876.0,8842.0,32339.0,11072.0,30056.0,71716.0,26230.0,5262.0,16694.0,17613.0,6084.0,35614.0,15148.0,14570.0,76516.0,41650.0,51308.0,7582.0,143300.0,22206.0,3138.0,13998.0,58352.0,6084.0,10382.0,38650.0,15518.0,27322.0,25082.0,58480.0,12791.6,22878.0,5868.0,64609.6,10218.0,66040.0,8422.0,9356.0,14904.0,10194.0,12424.0,105978.6,9402.0,115972.0,10750.0,88168.0,33728.0,82088.0,5562.0,18492.0,13150.0,2970.0
2019-11-24,4954.0,26322.0,12226.0,3312.0,17884.0,11884.0,9822.0,10218.0,10282.0,20782.0,58954.0,32230.0,21090.0,18058.0,4216.0,11864.0,9536.0,20848.0,8109.6,7756.0,8758.0,19724.0,46542.0,24030.0,64527.6,12512.0,15872.0,56882.0,28122.0,35090.0,28426.0,5058.0,8722.0,32171.4,11288.0,30724.0,70460.0,26264.0,5226.0,16105.8,17239.4,6006.0,35432.0,14976.0,14234.0,76426.0,43030.0,51082.0,7310.0,143760.0,22544.0,3092.0,14508.0,55054.0,5960.0,9968.0,37366.0,15322.0,26716.0,25026.0,57120.0,12992.4,22806.0,5814.0,63882.0,9832.0,64602.0,8452.0,9142.0,14866.0,9656.0,11947.4,103579.0,9420.0,112328.0,10410.0,85588.0,34422.0,81222.0,5468.0,18338.0,12550.0,2900.0
